0,55464,55464,Ca Ngao Kg,90000,KG,0
0,55465,55465,Ca Bong dua kg,79900,KG,0
0,55466,55466,Ca Ho kg,145000,KG,0
0,55468,55468,Ca Thu ao Kg,115000,KG,0
0,55469,55469,Ca Thu chi kg,85000,KG,0
0,54826,54826,S-Ca sanma so che kg,69900,KG,0
0,55470,55470,Ca Thac lac nao kg-NCC,199000,KG,0
0,54827,54827,S-Ca duoi so che kg,174900,KG,0
0,57099,57099,Mam Linh xay kg,100000,KG,0
0,55473,55473,Ca Nhong Kg,72000,KG,0
0,55474,55474,Ca Voc kg,69000,KG,0
0,55478,55478,Ca Mo lon kg,75000,KG,0
0,50174,50174,Cai be xanh kg,17500,KG,0
0,55479,55479,File Basa tuoi Kg,69900,KG,0
0,50904,50904,Kho qua trai kg,16500,KG,0
0,55480,55480,Ca Trao Kg,49900,KG,0
0,55483,55483,Ca Sanma kg,52000,KG,0
0,55484,55484,Ca Duoi ncon kg,114900,KG,0
0,50175,50175,Rau Tan o kg,27500,KG,0
0,54830,54830,S-Ca lat lsach NCC so che kg,122000,KG,0
0,55073,55073,Ca song kg,35900,KG,0
0,56049,56049,Ba khia tron kg - Tu NCC,165500,KG,0
0,56674,56674,S-Bap cai cuon+t.xay sc-NCC kg,59900,KG,0
0,50177,50177,Bap cai tim Kg,32500,KG,0
0,50178,50178,Bap cai trang Kg,9500,KG,0
0,50907,50907,Bi dao kg,18500,KG,0
0,50908,50908,Bi do dai Kg,11500,KG,0
0,50909,50909,Bi do tron Kg,9000,KG,0
0,50180,50180,Bong cai trang Kg,49900,KG,0
0,50181,50181,Bong cai xanh Kg,39900,KG,0
0,50910,50910,Ca chua bi Kg,25900,KG,0
0,56676,56676,S-Ca chua+thit xay sc NCC Kg,48900,KG,0
0,50911,50911,Ca chua Kg,9500,KG,0
0,50183,50183,Cai lo lo xanh kg,20900,KG,0
0,50184,50184,Cai Xay Kg,13900,KG,0
0,50185,50185,Dau cove giong Nhat kg,22500,KG,0
0,50912,50912,Cu den Kg,15900,KG,0
0,50913,50913,Cu san Kg,7500,KG,0
0,50186,50186,Dau Bap Kg,20500,KG,0
0,50187,50187,Dau giong Ha Lan,139500,KG,0
0,56677,56677,S-D.hu chiennho+txay SC-NCC kg,58000,KG,0
0,55540,55540,Dau muc la sach so che Kg,70000,KG,0
0,55543,55543,S-Dau muc so che kg,245000,KG,0
0,55544,55544,Dau muc kg-NCC,210000,KG,0
0,50188,50188,S-Dua cai chua kg,17500,KG,0
0,50189,50189,S-Dua gia chua kg,24000,KG,0
0,50914,50914,Dua leo Kg,18900,KG,0
0,55761,55761,Dui Ech kg-NCC,110000,KG,0
0,50915,50915,Khoai mo Kg,12500,KG,0
0,56050,56050,Luon ncon lsach kg-NCC,239900,KG,0
0,56051,56051,S-Luon lam sach NCC so che kg,224900,KG,0
0,50918,50918,Me vat Kg,29900,KG,0
0,57105,57105,Minh mam ca thu kg - Tu NCC,368000,KG,0
0,55549,55549,Minh muc la sach so che Kg,85000,KG,0
0,56679,56679,S-Muc ong20-30 don t.xay sc Kg,222000,KG,0
0,56680,56680,S-Muc ong10-15 t.xay sc NCC kg,165000,KG,0
0,55550,55550,Muc la lon co dau kg,245000,KG,0
0,55551,55551,Muc la nho kg,205000,KG,0
0,55552,55552,Muc la sach Kg,245000,KG,0
0,55555,55555,Muc ong 15-20cm kg,170000,KG,0
0,55557,55557,Muc ong lot Kg,150000,KG,0
0,55558,55558,Muc ong 10-15cm Kg,165000,KG,0
0,50919,50919,Muop huong Kg,16500,KG,0
0,50193,50193,Rau den tia Kg,14900,KG,0
0,50194,50194,Rau hon hop kg,32000,KG,0
0,50195,50195,Rau mong toi kg,14500,KG,0
0,50196,50196,Rau nhut lsach kg-NCC,49900,KG,0
0,50198,50198,Sa lach mo DaLat kg,33000,KG,0
0,50199,50199,Salad giong My kg,13500,KG,0
0,50921,50921,Su su Kg,10500,KG,0
0,52445,52445,Tai heo kg,100000,KG,0
